Date,Open,High,Low,Close,Volume
23-Mar-09,333.56,349.45,333.03,348.60,4272085
20-Mar-09,330.30,332.99,326.34,330.16,4738590
19-Mar-09,331.68,336.00,327.38,329.94,4111476
18-Mar-09,334.81,340.00,328.05,333.10,5013619
17-Mar-09,320.18,335.34,319.09,335.34,4715786
16-Mar-09,325.99,329.73,318.59,319.69,4947256
13-Mar-09,326.10,327.46,319.03,324.42,3907609
12-Mar-09,317.54,325.00,313.65,323.53,5026330
11-Mar-09,310.10,320.00,305.71,317.91,5926878
10-Mar-09,298.25,310.50,294.25,308.17,6731733
9-Mar-09,299.98,306.57,289.45,290.89,6929592
6-Mar-09,307.22,310.19,294.25,308.57,7238087
5-Mar-09,316.48,319.08,302.64,305.64,6530631
4-Mar-09,323.16,329.00,315.38,318.92,7820133
3-Mar-09,330.07,333.69,322.35,325.48,6524207
2-Mar-09,333.33,340.70,326.00,327.16,5789674
27-Feb-09,332.95,343.82,331.11,337.99,5420892
26-Feb-09,345.96,352.49,337.16,337.18,5607758
25-Feb-09,342.15,352.30,338.92,341.64,6440776
24-Feb-09,331.02,349.62,330.89,345.45,6101985
23-Feb-09,347.00,349.80,329.55,330.06,5220506
20-Feb-09,338.05,348.92,335.00,346.45,6218278
19-Feb-09,357.47,359.80,341.41,342.64,4989553
18-Feb-09,347.24,353.38,340.52,353.11,6025999
17-Feb-09,346.51,347.09,339.69,342.66,5680732
13-Feb-09,362.19,362.99,355.23,357.68,4147107
12-Feb-09,353.16,363.62,351.48,363.05,5551383
11-Feb-09,358.95,365.00,353.00,358.04,5232088
10-Feb-09,375.98,377.50,357.89,358.51,7105831
9-Feb-09,371.28,381.00,367.30,378.77,4983224
6-Feb-09,356.46,373.81,355.44,371.28,7041797
5-Feb-09,340.91,355.38,337.00,353.72,7265283
4-Feb-09,340.07,354.44,339.17,343.00,6817851
3-Feb-09,342.57,343.00,333.83,340.45,6561634
2-Feb-09,334.29,345.00,332.00,340.57,5206915
30-Jan-09,344.69,348.80,336.00,338.53,4673619
29-Jan-09,344.54,345.05,340.11,343.32,7284342
28-Jan-09,337.98,352.33,336.31,348.67,7693202
27-Jan-09,326.45,333.87,324.27,331.48,4929544
26-Jan-09,324.85,328.00,320.56,323.87,4611581
23-Jan-09,309.27,331.96,304.22,324.70,10732775
22-Jan-09,298.04,309.35,295.15,306.50,8266320
21-Jan-09,288.35,303.50,288.35,303.08,4927534
20-Jan-09,299.14,299.50,282.75,282.75,5050088
16-Jan-09,305.02,308.25,295.70,299.67,5225959
15-Jan-09,297.57,303.58,286.79,298.99,5937439
14-Jan-09,310.00,313.80,297.75,300.97,5577379
13-Jan-09,311.77,320.60,310.39,314.32,4433603
12-Jan-09,316.31,318.95,310.23,312.69,3304863
9-Jan-09,327.50,327.50,313.40,315.07,4341085
8-Jan-09,318.28,325.19,317.34,325.19,3601466
7-Jan-09,328.32,330.91,318.75,322.01,4495295
6-Jan-09,332.98,340.80,326.39,334.06,6426845
5-Jan-09,321.00,331.24,315.00,328.05,4891063
2-Jan-09,308.60,321.82,305.50,321.32,3617574
1-Jan-09,-,-,-,307.65,0
31-Dec-08,304.20,311.00,302.61,307.65,2887334
30-Dec-08,300.80,306.81,298.71,303.11,3845369
29-Dec-08,300.22,301.38,291.58,297.42,3702166
26-Dec-08,304.07,305.26,298.31,300.36,1961122
25-Dec-08,-,-,-,302.95,0
24-Dec-08,301.48,306.34,298.38,302.95,1921757
23-Dec-08,300.43,303.31,296.67,298.02,3783790
22-Dec-08,308.56,309.50,290.63,297.11,3919429
19-Dec-08,310.99,317.79,309.00,310.17,5670140
18-Dec-08,316.70,320.35,309.11,310.28,4764056
17-Dec-08,318.64,322.13,312.42,315.24,5798130
16-Dec-08,314.52,329.50,311.27,325.28,7199994
15-Dec-08,314.01,318.49,305.11,310.67,6738806
12-Dec-08,295.71,316.47,294.00,315.76,5722856
11-Dec-08,304.17,312.88,297.80,300.22,6181078
10-Dec-08,309.24,314.90,304.51,308.82,5239603
9-Dec-08,297.69,318.00,297.01,305.97,6891773
8-Dec-08,289.99,309.44,282.00,302.11,8145300
5-Dec-08,271.02,284.24,264.02,283.99,6523993
4-Dec-08,276.53,283.49,268.77,274.34,4887799
3-Dec-08,269.85,281.36,265.34,279.43,5906616
2-Dec-08,269.73,277.78,262.58,275.11,5841927
1-Dec-08,286.68,287.38,265.98,265.99,5711464
28-Nov-08,290.58,296.45,288.28,292.96,2566368
27-Nov-08,-,-,-,292.09,0
26-Nov-08,280.28,295.46,276.20,292.09,6359179
25-Nov-08,268.68,286.66,267.32,282.05,10774259
24-Nov-08,269.26,269.95,249.01,257.44,10059557
21-Nov-08,262.51,269.37,247.30,262.43,10246338
20-Nov-08,274.89,282.94,259.04,259.56,9780746
19-Nov-08,295.39,300.19,278.58,280.18,7841605
18-Nov-08,301.57,303.73,285.35,297.42,8348791
17-Nov-08,303.00,310.16,297.95,300.12,7544451
14-Nov-08,303.25,324.99,302.56,310.02,9518466
13-Nov-08,291.77,313.00,280.00,312.08,13239068
12-Nov-08,302.05,312.49,287.76,291.00,10054453
11-Nov-08,308.69,316.30,300.52,311.46,10148785
10-Nov-08,328.00,329.44,309.47,318.78,8097595
7-Nov-08,333.12,341.15,325.33,331.14,4690083
6-Nov-08,339.97,344.42,325.81,331.22,8579492
5-Nov-08,362.15,368.88,341.31,342.24,6949770
4-Nov-08,353.44,372.36,345.50,366.94,7352449
3-Nov-08,357.58,362.99,341.43,346.49,5955447
31-Oct-08,356.16,371.96,354.27,359.36,7426876
30-Oct-08,368.46,372.00,358.37,359.69,7993407
29-Oct-08,365.79,371.00,352.37,358.00,9763687
28-Oct-08,339.05,369.31,328.51,368.75,8106988
27-Oct-08,334.81,343.00,325.60,329.49,6209173
24-Oct-08,326.47,350.47,324.74,339.29,7358927
23-Oct-08,353.65,358.00,337.99,352.32,6480445
22-Oct-08,356.99,369.69,344.00,355.67,6564121
21-Oct-08,372.39,383.78,362.00,362.75,5790611
20-Oct-08,379.75,380.98,359.59,379.32,6757002
17-Oct-08,378.96,386.00,363.55,372.54,14255817
16-Oct-08,332.76,356.50,309.44,353.02,16289267
15-Oct-08,354.65,359.00,338.83,339.17,6721780
14-Oct-08,393.53,394.50,357.00,362.71,7874657
13-Oct-08,355.79,381.95,345.75,381.02,8907601
10-Oct-08,313.16,341.89,310.30,332.00,10600607
9-Oct-08,344.52,348.57,321.67,328.98,8088421
8-Oct-08,330.16,358.99,326.11,338.11,11828463
7-Oct-08,373.33,374.98,345.37,346.01,11058832
6-Oct-08,373.98,375.99,357.16,371.21,11222485
3-Oct-08,397.35,412.50,383.07,386.91,8035907
2-Oct-08,409.79,409.98,386.00,390.49,5988151
1-Oct-08,412.13,416.98,403.10,411.72,6237073
30-Sep-08,396.00,425.10,392.32,400.52,8824587
29-Sep-08,419.51,423.51,380.71,381.00,10764969
26-Sep-08,428.00,437.16,421.03,431.04,5292426
25-Sep-08,438.84,450.00,435.98,439.60,5026917
24-Sep-08,430.34,445.00,430.11,435.11,4242795
23-Sep-08,433.25,440.79,425.72,429.27,5206644
22-Sep-08,454.13,454.13,429.00,430.14,4409119
19-Sep-08,461.00,462.07,443.28,449.15,10008393
18-Sep-08,422.64,439.18,410.50,439.08,8592097
17-Sep-08,438.48,439.14,413.44,414.49,9129154
16-Sep-08,425.96,449.28,425.49,442.93,6991767
15-Sep-08,424.00,441.97,423.71,433.86,6568621
12-Sep-08,430.21,441.99,429.00,437.66,6027927
11-Sep-08,408.35,435.09,406.38,433.75,6472648
10-Sep-08,424.47,424.48,409.68,414.16,6227792
9-Sep-08,423.17,432.38,415.00,418.66,7231445
8-Sep-08,452.02,452.94,417.55,419.95,9021498
5-Sep-08,445.49,452.46,440.08,444.25,4538375
4-Sep-08,460.00,463.24,449.40,450.26,4886656
3-Sep-08,468.73,474.29,459.58,464.41,4315457
2-Sep-08,476.77,482.18,461.42,465.25,6120696
29-Aug-08,469.75,471.01,462.33,463.29,3848198
28-Aug-08,472.49,476.45,470.33,473.78,3029755
27-Aug-08,473.73,474.83,464.84,468.58,4388646
26-Aug-08,483.46,483.46,470.59,474.16,3308534
25-Aug-08,486.11,497.00,481.50,483.01,2015252
22-Aug-08,491.50,494.88,489.48,490.59,2297253
21-Aug-08,482.92,489.90,479.27,486.53,3514192
20-Aug-08,494.72,496.69,482.57,485.00,3984524
19-Aug-08,490.43,498.28,486.63,490.50,3046669
18-Aug-08,509.84,510.00,495.51,498.30,3336321
15-Aug-08,506.99,510.66,505.50,510.15,3545614
14-Aug-08,497.70,507.61,496.29,505.49,2918940
13-Aug-08,501.60,503.54,493.88,500.03,3626049
12-Aug-08,502.00,506.13,498.00,502.61,2755768
11-Aug-08,492.47,508.88,491.78,500.84,4241367
8-Aug-08,480.15,495.75,475.69,495.01,3739462
7-Aug-08,482.00,484.00,476.41,479.12,2773726
6-Aug-08,478.37,489.77,472.51,486.34,3375880
5-Aug-08,467.59,480.08,466.33,479.85,3584521
4-Aug-08,468.12,473.01,461.90,463.00,2486956
1-Aug-08,472.51,473.22,462.50,467.86,3008213
31-Jul-08,474.56,480.89,471.44,473.75,2865036
30-Jul-08,485.50,486.02,472.81,482.70,3491976
29-Jul-08,479.30,487.26,478.00,483.11,2803356
28-Jul-08,492.09,492.09,475.13,477.12,3164213
25-Jul-08,486.49,493.13,481.50,491.98,3184517
24-Jul-08,496.70,496.87,475.62,475.62,3544129
23-Jul-08,481.61,497.23,478.10,489.22,4898469
22-Jul-08,466.72,480.25,465.60,477.11,4694231
21-Jul-08,480.88,484.09,465.70,468.80,5910402
18-Jul-08,498.35,498.98,478.19,481.32,11294260
17-Jul-08,534.16,537.05,524.50,533.44,8796466
16-Jul-08,514.04,536.50,510.60,535.60,4744695
15-Jul-08,516.28,527.50,501.10,516.09,6071955
14-Jul-08,539.00,540.06,515.45,521.62,4425055
11-Jul-08,536.50,539.50,519.43,533.80,4981837
10-Jul-08,545.00,549.50,530.72,540.57,4332164
9-Jul-08,550.76,555.68,540.73,541.55,4154089
8-Jul-08,545.99,555.19,540.00,554.53,4933328
7-Jul-08,542.30,549.00,535.60,543.91,4260084
3-Jul-08,530.88,539.23,527.50,537.00,2400686
2-Jul-08,536.51,540.38,526.06,527.04,4225485
1-Jul-08,519.58,536.72,517.00,534.73,4961186
30-Jun-08,532.49,538.00,523.06,526.42,3765738
27-Jun-08,527.68,530.00,515.09,528.07,5446925
26-Jun-08,544.10,544.93,528.26,528.82,5660281
25-Jun-08,544.97,557.80,543.67,551.00,4126218
24-Jun-08,545.14,551.19,535.10,542.30,4672590
23-Jun-08,545.36,553.15,542.02,545.21,3636930
20-Jun-08,556.98,556.98,544.51,546.43,5983267
19-Jun-08,555.35,563.78,550.81,560.20,5683305
18-Jun-08,564.51,568.99,559.16,562.38,3388111
17-Jun-08,576.35,578.07,568.38,569.46,3463538
16-Jun-08,566.50,579.10,566.50,572.81,3544066
13-Jun-08,561.49,575.70,561.34,571.51,6184523
12-Jun-08,548.76,558.00,546.88,552.95,5496577
11-Jun-08,556.24,557.34,544.46,545.20,3813039
10-Jun-08,549.56,558.82,546.78,554.17,3658060
9-Jun-08,568.06,570.00,545.40,557.87,5288503
6-Jun-08,579.75,580.72,567.00,567.00,4735039
5-Jun-08,577.08,588.04,576.21,586.30,3921519
4-Jun-08,565.33,578.00,564.55,572.22,3363944
3-Jun-08,576.50,580.50,560.61,567.30,4335870
2-Jun-08,582.50,583.89,571.27,575.00,3674673
30-May-08,583.47,589.92,581.30,585.80,3226189
29-May-08,574.79,585.88,573.20,583.00,4846918
28-May-08,567.94,571.49,561.10,568.24,4053146
27-May-08,544.96,562.60,543.85,560.90,3868084
23-May-08,546.96,553.00,537.81,544.62,4434523
22-May-08,551.95,554.21,540.25,549.46,5077251
21-May-08,578.52,581.41,547.89,549.99,6470194
20-May-08,574.63,582.48,572.91,578.60,3313954
19-May-08,578.55,588.88,573.52,577.52,5604808
16-May-08,581.43,584.68,578.32,580.07,4275273
15-May-08,579.00,582.95,575.61,581.00,4343918
14-May-08,586.49,591.19,575.25,576.30,4379072
13-May-08,586.23,587.95,578.55,583.00,5165161
12-May-08,574.75,586.75,568.91,584.94,4865400
9-May-08,579.00,585.00,571.30,573.20,4484839
8-May-08,586.20,589.30,578.91,583.01,5123411
7-May-08,590.27,599.49,576.43,579.00,6613900
6-May-08,591.00,592.00,583.00,586.36,4632216
5-May-08,598.86,599.00,587.13,594.90,6288296
2-May-08,598.49,602.45,579.30,581.29,6999258
1-May-08,578.31,594.93,576.97,593.08,6605847
30-Apr-08,562.21,584.86,558.47,574.29,7904535
29-Apr-08,550.83,563.40,550.01,558.47,4346436
28-Apr-08,545.88,556.81,539.00,552.12,4010065
25-Apr-08,549.02,553.00,542.73,544.06,4166074
24-Apr-08,551.29,554.49,540.02,543.04,4138703
23-Apr-08,557.94,559.31,540.95,546.49,4923072
22-Apr-08,537.57,560.83,537.56,555.00,7941759
21-Apr-08,539.39,542.59,530.29,537.79,7444117
18-Apr-08,535.21,547.70,524.77,539.41,18238386
17-Apr-08,455.63,459.37,446.52,449.54,13409137
16-Apr-08,444.40,458.28,441.00,455.03,7630655
15-Apr-08,458.13,459.72,443.72,446.84,4586501
14-Apr-08,457.16,457.45,450.15,451.66,3842503
11-Apr-08,464.07,467.26,455.01,457.45,4169117
10-Apr-08,464.96,473.86,461.85,469.08,5073694
9-Apr-08,469.13,472.00,457.54,464.19,6048035
8-Apr-08,473.04,474.14,462.01,467.81,4550207
7-Apr-08,477.03,485.44,473.53,476.82,5945423
4-Apr-08,457.01,477.83,456.20,471.09,5898306
3-Apr-08,461.73,463.29,448.13,455.12,6778451
2-Apr-08,469.90,475.74,460.39,465.70,5999798
1-Apr-08,447.74,466.50,446.87,465.71,6093549
31-Mar-08,435.64,442.69,432.01,440.47,4446368
28-Mar-08,447.46,453.57,434.31,438.08,4377076
27-Mar-08,446.00,448.61,440.49,444.08,5832991
26-Mar-08,452.59,462.87,449.29,458.19,5225697
25-Mar-08,457.46,457.47,446.00,450.78,5833209
24-Mar-08,438.43,465.78,437.72,460.56,6764494
20-Mar-08,427.32,435.70,417.50,433.55,9913319
19-Mar-08,441.11,447.50,431.67,432.00,6179192
18-Mar-08,428.98,440.84,425.53,439.16,7240516
17-Mar-08,427.99,433.71,412.11,419.87,7890149
14-Mar-08,442.98,449.34,430.62,437.92,6574552
13-Mar-08,432.67,446.98,428.78,443.01,7727576
12-Mar-08,440.01,447.88,438.07,440.18,6652334
11-Mar-08,425.26,440.15,424.65,439.84,8832034
10-Mar-08,428.83,431.00,413.04,413.62,7989824
7-Mar-08,428.88,440.00,426.24,433.35,8071768
